ANNO_SOLARE;COD_ATENEO;NOME_ATENEO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE;SPESA_DI_CUI_REGIONALE
2012;05808;"Roma - Università ""Campus Bio-Medico""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;14000;14000
2012;05808;"Roma - Università ""Campus Bio-Medico""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;5485;5485
2012;05808;"Roma - Università ""Campus Bio-Medico""";9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";40    ;ALTRE SPESE PER IL DSU - TOTALE;193177;178199
2012;05808;"Roma - Università ""Campus Bio-Medico""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;178199;178199
2012;05808;"Roma - Università ""Campus Bio-Medico""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;14978;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;40130;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05808;"Roma - Università ""Campus Bio-Medico""";53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;151591;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;S310  ;BORSE DI STUDIO - TOTALE BORSE;26243;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3110  ;Dottorato di ricerca;15318;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3120  ;Scuole di specializzazione;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3140  ;Post dottorato;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3150  ;Perfezionamento all'estero;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3160  ;Altre borse;10925;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3165  ;Altre borse - di cui altre borse;10925;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;125348;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3210  ;Attività part-time;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3220  ;Programmi di mobilità e scambi culturali studenti;56938;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;5816;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;51122;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3240  ;Altri interventi a favore degli studenti;68410;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;1500;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;9964;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;56946;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05809;Roma - Università degli Studi Internazionali – UNINT;53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;28480;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";S310  ;BORSE DI STUDIO - TOTALE BORSE;28480;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3110  ;Dottorato di ricerca;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3120  ;Scuole di specializzazione;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3140  ;Post dottorato;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3150  ;Perfezionamento all'estero;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3160  ;Altre borse;28480;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3165  ;Altre borse - di cui altre borse;28480;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3210  ;Attività part-time;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3220  ;Programmi di mobilità e scambi culturali studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3240  ;Altri interventi a favore degli studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05810;"Roma - Università telematica ""Guglielmo Marconi""";53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;690;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3110  ;Dottorato di ricerca;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3120  ;Scuole di specializzazione;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3140  ;Post dottorato;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3150  ;Perfezionamento all'estero;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3160  ;Altre borse;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3165  ;Altre borse - di cui altre borse;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;690;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3210  ;Attività part-time;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3220  ;Programmi di mobilità e scambi culturali studenti;690;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3240  ;Altri interventi a favore degli studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05811;"Roma - Università telematica ""Unitelma Sapienza""";53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05812;Roma - Università Europea;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;189917;0
2012;05812;Roma - Università Europea;S310  ;BORSE DI STUDIO - TOTALE BORSE;178218;0
2012;05812;Roma - Università Europea;3110  ;Dottorato di ricerca;178218;0
2012;05812;Roma - Università Europea;3120  ;Scuole di specializzazione;0;0
2012;05812;Roma - Università Europea;3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05812;Roma - Università Europea;3140  ;Post dottorato;0;0
2012;05812;Roma - Università Europea;3150  ;Perfezionamento all'estero;0;0
2012;05812;Roma - Università Europea;3160  ;Altre borse;0;0
2012;05812;Roma - Università Europea;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05812;Roma - Università Europea;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05812;Roma - Università Europea;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05812;Roma - Università Europea;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05812;Roma - Università Europea;3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05812;Roma - Università Europea;3165  ;Altre borse - di cui altre borse;0;0
2012;05812;Roma - Università Europea;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;11699;0
2012;05812;Roma - Università Europea;3210  ;Attività part-time;0;0
2012;05812;Roma - Università Europea;3220  ;Programmi di mobilità e scambi culturali studenti;11699;0
2012;05812;Roma - Università Europea;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;4147;0
2012;05812;Roma - Università Europea;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;7552;0
2012;05812;Roma - Università Europea;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05812;Roma - Università Europea;3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05812;Roma - Università Europea;3240  ;Altri interventi a favore degli studenti;0;0
2012;05812;Roma - Università Europea;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2012;05812;Roma - Università Europea;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05812;Roma - Università Europea;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05812;Roma - Università Europea;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05812;Roma - Università Europea;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05812;Roma - Università Europea;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2012;05812;Roma - Università Europea;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05812;Roma - Università Europea;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05812;Roma - Università Europea;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05812;Roma - Università Europea;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05812;Roma - Università Europea;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05812;Roma - Università Europea;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05812;Roma - Università Europea;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05812;Roma - Università Europea;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05812;Roma - Università Europea;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
