DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
01/11/12;06001;Cassino - Università degli studi;02 ;Residenze;0;0
01/11/12;06201;Benevento - Università degli studi del Sannio;01 ;Mense;0;0
01/11/12;06201;Benevento - Università degli studi del Sannio;02 ;Residenze;0;0
01/11/12;06202;"Benevento - Università telematica ""Giustino Fortunato""";01 ;Mense;0;0
01/11/12;06202;"Benevento - Università telematica ""Giustino Fortunato""";02 ;Residenze;0;0
01/11/12;06301;"Napoli - Università degli studi ""Federico II""";01 ;Mense;0;0
01/11/12;06301;"Napoli - Università degli studi ""Federico II""";02 ;Residenze;0;0
01/11/12;06302;"Napoli - Università degli studi ""Parthenope""";01 ;Mense;0;0
01/11/12;06302;"Napoli - Università degli studi ""Parthenope""";02 ;Residenze;0;0
01/11/12;06303;"Napoli - Università degli studi ""L' Orientale""";01 ;Mense;0;0
01/11/12;06303;"Napoli - Università degli studi ""L' Orientale""";02 ;Residenze;0;0
01/11/12;06304;"Napoli - Istituto Universitario ""Suor Orsola Benincasa""";01 ;Mense;0;0
01/11/12;06304;"Napoli - Istituto Universitario ""Suor Orsola Benincasa""";02 ;Residenze;1;70
01/11/12;06306;Napoli - Seconda Università degli studi;01 ;Mense;0;0
01/11/12;06306;Napoli - Seconda Università degli studi;02 ;Residenze;0;0
01/11/12;06307;"Napoli - Universita telematica ""Pegaso""";01 ;Mense;0;0
01/11/12;06307;"Napoli - Universita telematica ""Pegaso""";02 ;Residenze;0;0
01/11/12;06501;Salerno - Università degli studi;01 ;Mense;0;0
01/11/12;06501;Salerno - Università degli studi;02 ;Residenze;0;0
01/11/12;06601;L'Aquila - Università degli studi;01 ;Mense;0;0
01/11/12;06601;L'Aquila - Università degli studi;02 ;Residenze;0;0
01/11/12;06701;Teramo - Università degli studi;01 ;Mense;0;0
01/11/12;06701;Teramo - Università degli studi;02 ;Residenze;0;0
01/11/12;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;01 ;Mense;0;0
01/11/12;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02 ;Residenze;0;0
01/11/12;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";01 ;Mense;0;0
01/11/12;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02 ;Residenze;0;0
01/11/12;07001;Campobasso - Università degli studi del Molise;01 ;Mense;0;0
01/11/12;07001;Campobasso - Università degli studi del Molise;02 ;Residenze;1;55
01/11/12;07101;Foggia - Università degli studi;01 ;Mense;0;0
01/11/12;07101;Foggia - Università degli studi;02 ;Residenze;0;0
01/11/12;07201;Bari - Università degli studi;01 ;Mense;0;0
01/11/12;07201;Bari - Università degli studi;02 ;Residenze;0;0
01/11/12;07202;Bari - Politecnico;01 ;Mense;0;0
01/11/12;07202;Bari - Politecnico;02 ;Residenze;0;0
01/11/12;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";01 ;Mense;0;0
01/11/12;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";02 ;Residenze;0;0
01/11/12;07501;Lecce - Università del Salento;01 ;Mense;0;0
01/11/12;07501;Lecce - Università del Salento;02 ;Residenze;1;56
01/11/12;07601;Potenza - Università degli studi della Basilicata;01 ;Mense;0;0
01/11/12;07601;Potenza - Università degli studi della Basilicata;02 ;Residenze;0;0
01/11/12;07801;Arcavacata di Rende - Università della Calabria;01 ;Mense;0;0
01/11/12;07801;Arcavacata di Rende - Università della Calabria;02 ;Residenze;0;0
01/11/12;07901;"Catanzaro - Università degli studi ""Magna Grecia""";01 ;Mense;0;0
01/11/12;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02 ;Residenze;0;0
01/11/12;08001;Reggio Calabria - Università degli studi Mediterranea;01 ;Mense;0;0
01/11/12;08001;Reggio Calabria - Università degli studi Mediterranea;02 ;Residenze;0;0
01/11/12;08003;Reggio Calabria - Università per Stranieri;01 ;Mense;0;0
01/11/12;08003;Reggio Calabria - Università per Stranieri;02 ;Residenze;0;0
01/11/12;08201;Palermo - Università degli studi;01 ;Mense;0;0
01/11/12;08201;Palermo - Università degli studi;02 ;Residenze;0;0
01/11/12;08301;Messina - Università degli studi;01 ;Mense;0;0
01/11/12;08301;Messina - Università degli studi;02 ;Residenze;0;0
01/11/12;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";01 ;Mense;1;150
01/11/12;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02 ;Residenze;0;0
01/11/12;08701;Catania - Università degli studi;01 ;Mense;1;62
01/11/12;08701;Catania - Università degli studi;02 ;Residenze;1;98
01/11/12;09001;Sassari - Università degli studi;01 ;Mense;0;0
01/11/12;09001;Sassari - Università degli studi;02 ;Residenze;0;0
01/11/12;09201;Cagliari - Università degli studi;01 ;Mense;0;0
01/11/12;09201;Cagliari - Università degli studi;02 ;Residenze;0;0
01/11/13;00101;Torino - Università degli studi;01 ;Mense;0;0
01/11/13;00101;Torino - Università degli studi;02 ;Residenze;0;0
01/11/13;00101;Torino - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;00101;Torino - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;00102;Torino - Politecnico;01 ;Mense;0;0
01/11/13;00102;Torino - Politecnico;02 ;Residenze;0;0
01/11/13;00102;Torino - Politecnico;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;00102;Torino - Politecnico;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";01 ;Mense;0;0
01/11/13;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";02 ;Residenze;0;0
01/11/13;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;00401;Bra (CN) - Università di Scienze Gastronomiche;01 ;Mense;0;0
01/11/13;00401;Bra (CN) - Università di Scienze Gastronomiche;02 ;Residenze;0;0
01/11/13;00401;Bra (CN) - Università di Scienze Gastronomiche;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;00401;Bra (CN) - Università di Scienze Gastronomiche;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;00701;Aosta - Università degli studi;01 ;Mense;0;0
01/11/13;00701;Aosta - Università degli studi;02 ;Residenze;0;0
01/11/13;00701;Aosta - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;00701;Aosta - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01001;Genova - Università degli studi;01 ;Mense;0;0
01/11/13;01001;Genova - Università degli studi;02 ;Residenze;0;0
01/11/13;01001;Genova - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01001;Genova - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01201;"Castellanza - Università ""Carlo Cattaneo""";01 ;Mense;0;0
01/11/13;01201;"Castellanza - Università ""Carlo Cattaneo""";02 ;Residenze;0;0
01/11/13;01201;"Castellanza - Università ""Carlo Cattaneo""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01201;"Castellanza - Università ""Carlo Cattaneo""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01202;Varese - Università dell' Insubria;01 ;Mense;0;0
01/11/13;01202;Varese - Università dell' Insubria;02 ;Residenze;0;0
01/11/13;01202;Varese - Università dell' Insubria;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01202;Varese - Università dell' Insubria;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01301;"Novedrate (CO) - Università telematica ""e-Campus""";01 ;Mense;0;0
01/11/13;01301;"Novedrate (CO) - Università telematica ""e-Campus""";02 ;Residenze;0;0
01/11/13;01301;"Novedrate (CO) - Università telematica ""e-Campus""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01301;"Novedrate (CO) - Università telematica ""e-Campus""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01501;Milano - Università degli studi;01 ;Mense;0;0
01/11/13;01501;Milano - Università degli studi;02 ;Residenze;0;0
01/11/13;01501;Milano - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01501;Milano - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01502;Milano - Politecnico;01 ;Mense;0;0
01/11/13;01502;Milano - Politecnico;02 ;Residenze;1;47
01/11/13;01502;Milano - Politecnico;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01502;Milano - Politecnico;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01503;"Milano - Università commerciale ""Luigi Bocconi""";01 ;Mense;0;0
01/11/13;01503;"Milano - Università commerciale ""Luigi Bocconi""";02 ;Residenze;0;0
01/11/13;01503;"Milano - Università commerciale ""Luigi Bocconi""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01503;"Milano - Università commerciale ""Luigi Bocconi""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01504;"Milano - Università Cattolica del ""Sacro Cuore""";01 ;Mense;0;0
01/11/13;01504;"Milano - Università Cattolica del ""Sacro Cuore""";02 ;Residenze;0;0
01/11/13;01504;"Milano - Università Cattolica del ""Sacro Cuore""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01504;"Milano - Università Cattolica del ""Sacro Cuore""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);01 ;Mense;1;344
01/11/13;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);02 ;Residenze;1;14
01/11/13;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;14
01/11/13;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01508;Milano - Università Vita-Salute San Raffaele;01 ;Mense;0;0
01/11/13;01508;Milano - Università Vita-Salute San Raffaele;02 ;Residenze;2;139
01/11/13;01508;Milano - Università Vita-Salute San Raffaele;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;78
01/11/13;01508;Milano - Università Vita-Salute San Raffaele;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01509;Milano-Bicocca - Università degli studi;01 ;Mense;3;412
01/11/13;01509;Milano-Bicocca - Università degli studi;02 ;Residenze;0;0
01/11/13;01509;Milano-Bicocca - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01509;Milano-Bicocca - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01601;Bergamo - Università degli studi;01 ;Mense;0;0
01/11/13;01601;Bergamo - Università degli studi;02 ;Residenze;0;0
01/11/13;01601;Bergamo - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01601;Bergamo - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01701;Brescia - Università degli studi;01 ;Mense;0;0
01/11/13;01701;Brescia - Università degli studi;02 ;Residenze;0;0
01/11/13;01701;Brescia - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01701;Brescia - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01801;Pavia - Università degli studi;01 ;Mense;0;0
01/11/13;01801;Pavia - Università degli studi;02 ;Residenze;0;0
01/11/13;01801;Pavia - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01801;Pavia - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;01802;Pavia - Istituto universitario di studi superiori;01 ;Mense;0;0
01/11/13;01802;Pavia - Istituto universitario di studi superiori;02 ;Residenze;0;0
01/11/13;01802;Pavia - Istituto universitario di studi superiori;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;01802;Pavia - Istituto universitario di studi superiori;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;02101;Bolzano - Libera Università;01 ;Mense;0;0
01/11/13;02101;Bolzano - Libera Università;02 ;Residenze;0;0
01/11/13;02101;Bolzano - Libera Università;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;02101;Bolzano - Libera Università;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;02201;Trento - Università degli studi;01 ;Mense;0;0
01/11/13;02201;Trento - Università degli studi;02 ;Residenze;0;0
01/11/13;02201;Trento - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;02201;Trento - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;02301;Verona - Università degli studi;01 ;Mense;0;0
01/11/13;02301;Verona - Università degli studi;02 ;Residenze;0;0
01/11/13;02301;Verona - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;02301;Verona - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;02701;"Venezia - Università degli studi ""Cà Foscari""";01 ;Mense;0;0
01/11/13;02701;"Venezia - Università degli studi ""Cà Foscari""";02 ;Residenze;9;128
01/11/13;02701;"Venezia - Università degli studi ""Cà Foscari""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;109
01/11/13;02701;"Venezia - Università degli studi ""Cà Foscari""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;19
01/11/13;02702;Venezia - Università IUAV;01 ;Mense;0;0
01/11/13;02702;Venezia - Università IUAV;02 ;Residenze;0;0
01/11/13;02702;Venezia - Università IUAV;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;02702;Venezia - Università IUAV;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;02801;Padova - Università degli studi;01 ;Mense;0;0
01/11/13;02801;Padova - Università degli studi;02 ;Residenze;0;0
01/11/13;02801;Padova - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;02801;Padova - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03001;Udine - Università degli studi;01 ;Mense;0;0
01/11/13;03001;Udine - Università degli studi;02 ;Residenze;0;0
01/11/13;03001;Udine - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;03001;Udine - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03201;Trieste - Università degli studi;01 ;Mense;0;0
01/11/13;03201;Trieste - Università degli studi;02 ;Residenze;0;0
01/11/13;03201;Trieste - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;03201;Trieste - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03202;Trieste - Scuola internazionale superiore di studi avanzati;01 ;Mense;0;0
01/11/13;03202;Trieste - Scuola internazionale superiore di studi avanzati;02 ;Residenze;0;0
01/11/13;03202;Trieste - Scuola internazionale superiore di studi avanzati;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;03202;Trieste - Scuola internazionale superiore di studi avanzati;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03401;Parma - Università degli studi;01 ;Mense;0;0
01/11/13;03401;Parma - Università degli studi;02 ;Residenze;0;0
01/11/13;03401;Parma - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;03401;Parma - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03601;Modena e Reggio Emilia - Università degli studi;01 ;Mense;0;0
01/11/13;03601;Modena e Reggio Emilia - Università degli studi;02 ;Residenze;1;30
01/11/13;03601;Modena e Reggio Emilia - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;30
01/11/13;03601;Modena e Reggio Emilia - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03701;Bologna - Università degli studi;01 ;Mense;0;0
01/11/13;03701;Bologna - Università degli studi;02 ;Residenze;1;108
01/11/13;03701;Bologna - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;108
01/11/13;03701;Bologna - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;03801;Ferrara - Università degli studi;01 ;Mense;0;0
01/11/13;03801;Ferrara - Università degli studi;02 ;Residenze;0;0
01/11/13;03801;Ferrara - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;03801;Ferrara - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04101;"Urbino - Università degli studi ""Carlo Bo""";01 ;Mense;0;0
01/11/13;04101;"Urbino - Università degli studi ""Carlo Bo""";02 ;Residenze;0;0
01/11/13;04101;"Urbino - Università degli studi ""Carlo Bo""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04101;"Urbino - Università degli studi ""Carlo Bo""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04201;Ancona - Università Politecnica delle Marche;01 ;Mense;0;0
01/11/13;04201;Ancona - Università Politecnica delle Marche;02 ;Residenze;0;0
01/11/13;04201;Ancona - Università Politecnica delle Marche;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04201;Ancona - Università Politecnica delle Marche;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04301;Macerata - Università degli studi;01 ;Mense;0;0
01/11/13;04301;Macerata - Università degli studi;02 ;Residenze;5;117
01/11/13;04301;Macerata - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;42
01/11/13;04301;Macerata - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;9
01/11/13;04302;Camerino - Università degli studi;01 ;Mense;0;0
01/11/13;04302;Camerino - Università degli studi;02 ;Residenze;0;0
01/11/13;04302;Camerino - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04302;Camerino - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04601;Lucca - Scuola IMT Alti Studi;01 ;Mense;1;100
01/11/13;04601;Lucca - Scuola IMT Alti Studi;02 ;Residenze;1;121
01/11/13;04601;Lucca - Scuola IMT Alti Studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;66
01/11/13;04601;Lucca - Scuola IMT Alti Studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04801;Firenze - Università degli studi;01 ;Mense;0;0
01/11/13;04801;Firenze - Università degli studi;02 ;Residenze;0;0
01/11/13;04801;Firenze - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04801;Firenze - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04803;Firenze - Istituto Italiano di Scienze Umane;01 ;Mense;0;0
01/11/13;04803;Firenze - Istituto Italiano di Scienze Umane;02 ;Residenze;0;0
01/11/13;04803;Firenze - Istituto Italiano di Scienze Umane;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04803;Firenze - Istituto Italiano di Scienze Umane;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;04804;"Firenze - Università telematica ""Italian University line""";01 ;Mense;0;0
01/11/13;04804;"Firenze - Università telematica ""Italian University line""";02 ;Residenze;0;0
01/11/13;04804;"Firenze - Università telematica ""Italian University line""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;04804;"Firenze - Università telematica ""Italian University line""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05001;Pisa - Università degli studi;01 ;Mense;0;0
01/11/13;05001;Pisa - Università degli studi;02 ;Residenze;0;0
01/11/13;05001;Pisa - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05001;Pisa - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05002;Pisa - Scuola normale superiore;01 ;Mense;1;352
01/11/13;05002;Pisa - Scuola normale superiore;02 ;Residenze;4;249
01/11/13;05002;Pisa - Scuola normale superiore;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;215
01/11/13;05002;Pisa - Scuola normale superiore;02b;Residenze - di cui posti assegnati a studenti in mobilità;;24
01/11/13;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";01 ;Mense;1;121
01/11/13;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02 ;Residenze;3;250
01/11/13;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;250
01/11/13;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05201;Siena - Università degli studi;01 ;Mense;0;0
01/11/13;05201;Siena - Università degli studi;02 ;Residenze;2;136
01/11/13;05201;Siena - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;53
01/11/13;05201;Siena - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05202;Siena - Università per stranieri;01 ;Mense;0;0
01/11/13;05202;Siena - Università per stranieri;02 ;Residenze;0;0
01/11/13;05202;Siena - Università per stranieri;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05202;Siena - Università per stranieri;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05401;Perugia - Università degli studi;01 ;Mense;0;0
01/11/13;05401;Perugia - Università degli studi;02 ;Residenze;0;0
01/11/13;05401;Perugia - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05401;Perugia - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05403;Perugia - Università per stranieri;01 ;Mense;0;0
01/11/13;05403;Perugia - Università per stranieri;02 ;Residenze;0;0
01/11/13;05403;Perugia - Università per stranieri;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05403;Perugia - Università per stranieri;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05601;Viterbo - Università della Tuscia;01 ;Mense;0;0
01/11/13;05601;Viterbo - Università della Tuscia;02 ;Residenze;0;0
01/11/13;05601;Viterbo - Università della Tuscia;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05601;Viterbo - Università della Tuscia;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05801;"Roma - Università degli studi ""La Sapienza""";01 ;Mense;0;0
01/11/13;05801;"Roma - Università degli studi ""La Sapienza""";02 ;Residenze;0;0
01/11/13;05801;"Roma - Università degli studi ""La Sapienza""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05801;"Roma - Università degli studi ""La Sapienza""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05802;"Roma - Università degli studi di ""Tor Vergata""";01 ;Mense;0;0
01/11/13;05802;"Roma - Università degli studi di ""Tor Vergata""";02 ;Residenze;0;0
01/11/13;05802;"Roma - Università degli studi di ""Tor Vergata""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05802;"Roma - Università degli studi di ""Tor Vergata""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);01 ;Mense;0;0
01/11/13;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);02 ;Residenze;0;0
01/11/13;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05805;Roma - Libera Università internazionale degli studi sociali Guido Carli (LUISS);01 ;Mense;1;80
01/11/13;05805;Roma - Libera Università internazionale degli studi sociali Guido Carli (LUISS);02 ;Residenze;2;162
01/11/13;05805;Roma - Libera Università internazionale degli studi sociali Guido Carli (LUISS);02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;162
01/11/13;05805;Roma - Libera Università internazionale degli studi sociali Guido Carli (LUISS);02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05806;"Roma - Università degli studi del ""Foro Italico""";01 ;Mense;0;0
01/11/13;05806;"Roma - Università degli studi del ""Foro Italico""";02 ;Residenze;0;0
01/11/13;05806;"Roma - Università degli studi del ""Foro Italico""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05806;"Roma - Università degli studi del ""Foro Italico""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05807;Roma - III Università degli studi;01 ;Mense;0;0
01/11/13;05807;Roma - III Università degli studi;02 ;Residenze;0;0
01/11/13;05807;Roma - III Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05807;Roma - III Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05808;"Roma - Università ""Campus Bio-Medico""";01 ;Mense;0;0
01/11/13;05808;"Roma - Università ""Campus Bio-Medico""";02 ;Residenze;0;0
01/11/13;05808;"Roma - Università ""Campus Bio-Medico""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05808;"Roma - Università ""Campus Bio-Medico""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05809;Roma - Università degli Studi Internazionali – UNINT;01 ;Mense;0;0
01/11/13;05809;Roma - Università degli Studi Internazionali – UNINT;02 ;Residenze;0;0
01/11/13;05809;Roma - Università degli Studi Internazionali – UNINT;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05809;Roma - Università degli Studi Internazionali – UNINT;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05810;"Roma - Università telematica ""Guglielmo Marconi""";01 ;Mense;0;0
01/11/13;05810;"Roma - Università telematica ""Guglielmo Marconi""";02 ;Residenze;0;0
01/11/13;05810;"Roma - Università telematica ""Guglielmo Marconi""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05810;"Roma - Università telematica ""Guglielmo Marconi""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05811;"Roma - Università telematica ""Unitelma Sapienza""";01 ;Mense;0;0
01/11/13;05811;"Roma - Università telematica ""Unitelma Sapienza""";02 ;Residenze;0;0
01/11/13;05811;"Roma - Università telematica ""Unitelma Sapienza""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05811;"Roma - Università telematica ""Unitelma Sapienza""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05812;Roma - Università Europea;01 ;Mense;0;0
01/11/13;05812;Roma - Università Europea;02 ;Residenze;0;0
01/11/13;05812;Roma - Università Europea;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
